Date,Price,Open,High,Low,Vol.,Change %,commodity
2024-08-12,536.75,542.75,547.00,528.00,84.75K,-1.06%,US Wheat Futures Historical Data
2024-08-09,542.50,537.25,552.00,536.25,82.40K,0.93%,US Wheat Futures Historical Data
2024-08-08,537.50,537.75,544.50,532.50,67.63K,-0.14%,US Wheat Futures Historical Data
2024-08-07,538.25,544.00,548.75,534.75,79.91K,-0.92%,US Wheat Futures Historical Data
2024-08-06,543.25,540.00,548.75,531.50,59.18K,0.70%,US Wheat Futures Historical Data
2024-08-05,539.50,540.25,541.50,519.75,60.22K,0.09%,US Wheat Futures Historical Data
2024-08-02,539.00,532.00,540.50,528.50,51.48K,1.32%,US Wheat Futures Historical Data
2024-08-01,532.00,526.75,534.75,519.75,56.99K,0.90%,US Wheat Futures Historical Data
2024-07-31,527.25,523.00,534.00,515.50,60.81K,0.62%,US Wheat Futures Historical Data
2024-07-30,524.00,528.75,529.50,517.00,50.33K,-1.32%,US Wheat Futures Historical Data
2024-07-29,531.00,523.50,532.75,514.25,53.53K,1.43%,US Wheat Futures Historical Data
2024-07-26,523.50,537.00,541.25,522.00,56.59K,-2.65%,US Wheat Futures Historical Data
2024-07-25,537.75,546.75,549.75,536.25,44.81K,-1.69%,US Wheat Futures Historical Data
2024-07-24,547.00,542.50,555.50,537.25,51.66K,0.78%,US Wheat Futures Historical Data
2024-07-23,542.75,547.75,552.00,540.50,41.16K,-0.96%,US Wheat Futures Historical Data
2024-07-22,548.00,545.25,553.50,540.25,48.55K,0.97%,US Wheat Futures Historical Data
2024-07-19,542.75,534.75,556.25,530.50,67.05K,1.40%,US Wheat Futures Historical Data
2024-07-18,535.25,540.75,546.50,533.00,50.52K,-0.74%,US Wheat Futures Historical Data
2024-07-17,539.25,530.50,546.50,528.00,52.56K,1.60%,US Wheat Futures Historical Data
2024-07-16,530.75,531.25,537.50,525.25,63.37K,-0.33%,US Wheat Futures Historical Data
2024-07-15,532.50,551.00,552.50,531.00,76.57K,-1.02%,US Wheat Futures Historical Data
2024-07-12,538.00,538.00,538.00,538.00,0.09K,-2.93%,US Wheat Futures Historical Data
2024-07-11,554.25,543.50,561.25,543.50,0.03K,1.98%,US Wheat Futures Historical Data
2024-07-10,543.50,542.00,547.25,542.00,0.08K,-1.94%,US Wheat Futures Historical Data
2024-07-09,554.25,554.25,554.25,554.25,0.05K,0.23%,US Wheat Futures Historical Data
2024-07-08,553.00,552.25,553.00,552.25,0.07K,-3.36%,US Wheat Futures Historical Data
2024-07-05,572.25,573.00,573.00,573.00,0.13K,3.20%,US Wheat Futures Historical Data
2024-07-03,554.50,563.75,563.75,558.50,0.19K,-1.25%,US Wheat Futures Historical Data
2024-07-02,561.50,562.00,562.00,562.00,0.28K,-1.36%,US Wheat Futures Historical Data
2024-07-01,569.25,556.50,568.00,552.75,0.34K,2.85%,US Wheat Futures Historical Data
2024-06-28,553.50,559.25,565.00,547.00,1.45K,-1.12%,US Wheat Futures Historical Data
2024-06-27,559.75,540.50,562.50,539.50,18.21K,3.42%,US Wheat Futures Historical Data
2024-06-26,541.25,539.75,552.75,538.00,19.70K,-0.09%,US Wheat Futures Historical Data
2024-06-25,541.75,552.50,556.00,539.75,29.81K,-1.95%,US Wheat Futures Historical Data
2024-06-24,552.50,562.00,563.00,546.50,36.64K,-1.60%,US Wheat Futures Historical Data
2024-06-21,561.50,571.25,579.25,557.75,67.57K,-1.96%,US Wheat Futures Historical Data
2024-06-20,572.75,582.00,582.75,565.50,66.90K,-1.59%,US Wheat Futures Historical Data
2024-06-18,582.00,590.00,595.25,580.00,59.96K,-1.61%,US Wheat Futures Historical Data
2024-06-17,591.50,607.75,610.25,590.25,71.03K,-3.47%,US Wheat Futures Historical Data
2024-06-14,612.75,618.25,622.50,611.00,73.73K,-1.17%,US Wheat Futures Historical Data
2024-06-13,620.00,614.50,627.25,612.50,77.15K,0.49%,US Wheat Futures Historical Data
2024-06-12,617.00,626.00,627.75,610.50,84.29K,-1.52%,US Wheat Futures Historical Data
2024-06-11,626.50,606.75,633.00,605.50,132.29K,3.13%,US Wheat Futures Historical Data
2024-06-10,607.50,626.00,627.00,606.25,119.71K,-3.19%,US Wheat Futures Historical Data
2024-06-07,627.50,639.50,639.50,618.25,131.16K,-1.88%,US Wheat Futures Historical Data
2024-06-06,639.50,649.75,654.00,638.25,83.05K,-1.12%,US Wheat Futures Historical Data
2024-06-05,646.75,659.25,664.25,642.75,84.83K,-1.75%,US Wheat Futures Historical Data
2024-06-04,658.25,672.50,681.25,657.75,82.16K,-2.16%,US Wheat Futures Historical Data
2024-06-03,672.75,678.00,697.75,667.50,84.11K,-0.85%,US Wheat Futures Historical Data
2024-05-31,678.50,680.50,691.50,673.75,54.29K,-0.37%,US Wheat Futures Historical Data
2024-05-30,681.00,692.75,693.75,673.25,68.98K,-1.70%,US Wheat Futures Historical Data
2024-05-29,692.75,701.50,706.25,688.50,63.29K,-1.07%,US Wheat Futures Historical Data
2024-05-28,700.25,713.00,720.00,693.75,73.68K,0.43%,US Wheat Futures Historical Data
2024-05-24,697.25,701.25,706.00,689.00,70.62K,-0.11%,US Wheat Futures Historical Data
2024-05-23,698.00,694.00,702.50,682.50,68.18K,0.72%,US Wheat Futures Historical Data
2024-05-22,693.00,697.25,716.75,688.50,89.82K,-0.65%,US Wheat Futures Historical Data
2024-05-21,697.50,687.50,700.75,682.00,88.26K,1.27%,US Wheat Futures Historical Data
2024-05-20,688.75,654.00,691.25,654.00,93.31K,5.76%,US Wheat Futures Historical Data
2024-05-17,651.25,662.50,676.50,650.25,62.41K,-1.81%,US Wheat Futures Historical Data
2024-05-16,663.25,664.25,681.50,656.75,68.48K,-0.38%,US Wheat Futures Historical Data
2024-05-15,665.75,674.25,697.00,662.25,89.54K,1.33%,US Wheat Futures Historical Data
2024-05-14,657.00,657.00,657.00,657.00,0.02K,-1.98%,US Wheat Futures Historical Data
2024-05-13,670.25,648.00,648.00,645.75,0.03K,3.79%,US Wheat Futures Historical Data
2024-05-10,645.75,645.25,647.00,645.25,0.06K,4.20%,US Wheat Futures Historical Data
2024-05-09,619.75,624.25,624.25,624.00,0.13K,0.61%,US Wheat Futures Historical Data
2024-05-08,616.00,616.00,616.00,616.00,0.02K,-1.40%,US Wheat Futures Historical Data
2024-05-07,624.75,635.00,635.00,632.75,0.05K,-1.19%,US Wheat Futures Historical Data
2024-05-06,632.25,627.50,630.00,627.50,0.15K,4.33%,US Wheat Futures Historical Data
2024-05-03,606.00,603.25,632.50,603.00,0.23K,3.32%,US Wheat Futures Historical Data
2024-05-02,586.50,592.75,592.75,580.75,0.07K,0.86%,US Wheat Futures Historical Data
2024-05-01,581.50,580.25,582.25,579.00,0.51K,-0.60%,US Wheat Futures Historical Data
2024-04-30,585.00,587.00,587.00,577.75,1.41K,-0.89%,US Wheat Futures Historical Data
2024-04-29,590.25,595.75,604.75,582.75,17.08K,-2.15%,US Wheat Futures Historical Data
2024-04-26,603.25,602.00,614.50,598.25,28.60K,0.17%,US Wheat Futures Historical Data
2024-04-25,602.25,594.00,605.00,593.50,25.97K,1.30%,US Wheat Futures Historical Data
2024-04-24,594.50,583.25,598.50,578.75,27.55K,1.62%,US Wheat Futures Historical Data
2024-04-23,585.00,572.00,586.00,565.75,42.55K,2.59%,US Wheat Futures Historical Data
2024-04-22,570.25,549.00,579.50,548.75,50.92K,3.63%,US Wheat Futures Historical Data
2024-04-19,550.25,536.75,558.75,536.00,29.39K,2.52%,US Wheat Futures Historical Data
2024-04-18,536.75,538.00,544.00,534.25,35.42K,-0.05%,US Wheat Futures Historical Data
2024-04-17,537.00,550.50,555.00,536.00,38.90K,-2.32%,US Wheat Futures Historical Data
2024-04-16,549.75,550.75,557.00,542.50,53.01K,-0.36%,US Wheat Futures Historical Data
2024-04-15,551.75,555.25,556.00,544.25,46.71K,-0.76%,US Wheat Futures Historical Data
2024-04-12,556.00,552.50,562.50,549.50,63.72K,0.77%,US Wheat Futures Historical Data
2024-04-11,551.75,558.00,559.75,548.25,73.57K,-1.21%,US Wheat Futures Historical Data
2024-04-10,558.50,558.50,567.25,555.75,68.51K,0.13%,US Wheat Futures Historical Data
2024-04-09,557.75,563.00,564.25,553.50,73.16K,-1.41%,US Wheat Futures Historical Data
2024-04-08,565.75,570.25,573.75,559.50,90.13K,-0.26%,US Wheat Futures Historical Data
2024-04-05,567.25,556.00,574.75,555.00,106.58K,1.98%,US Wheat Futures Historical Data
2024-04-04,556.25,556.00,562.50,549.50,61.30K,0.04%,US Wheat Futures Historical Data
2024-04-03,556.00,545.00,559.75,540.25,58.69K,1.97%,US Wheat Futures Historical Data
2024-04-02,545.25,557.50,562.75,543.50,64.53K,-2.11%,US Wheat Futures Historical Data
2024-04-01,557.00,562.00,562.75,547.25,43.70K,-0.80%,US Wheat Futures Historical Data
2024-03-29,561.50,561.50,561.50,561.50,,0.22%,US Wheat Futures Historical Data
2024-03-28,560.25,546.50,568.50,544.50,72.67K,2.33%,US Wheat Futures Historical Data
2024-03-27,547.50,543.25,549.50,538.50,40.13K,0.74%,US Wheat Futures Historical Data
2024-03-26,543.50,555.00,557.50,542.75,39.84K,-2.07%,US Wheat Futures Historical Data
2024-03-25,555.00,559.00,567.00,549.50,63.15K,0.05%,US Wheat Futures Historical Data
2024-03-22,554.75,548.50,559.25,539.50,58.44K,1.46%,US Wheat Futures Historical Data
2024-03-21,546.75,546.00,552.50,540.25,43.72K,0.32%,US Wheat Futures Historical Data
2024-03-20,545.00,551.75,553.00,537.00,52.84K,-1.36%,US Wheat Futures Historical Data
2024-03-19,552.50,542.75,553.75,539.00,52.07K,1.80%,US Wheat Futures Historical Data
2024-03-18,542.75,531.25,544.00,527.00,57.98K,2.70%,US Wheat Futures Historical Data
2024-03-15,528.50,532.00,537.50,526.75,40.45K,1.73%,US Wheat Futures Historical Data
2024-03-14,519.50,519.50,519.50,519.50,0.02K,-2.40%,US Wheat Futures Historical Data
2024-03-13,532.25,534.50,535.25,534.00,0.02K,-0.61%,US Wheat Futures Historical Data
2024-03-12,535.50,541.00,544.75,538.00,0.04K,-0.37%,US Wheat Futures Historical Data
2024-03-11,537.50,526.75,526.75,526.00,0.03K,2.04%,US Wheat Futures Historical Data
2024-03-08,526.75,528.50,528.50,528.50,0.02K,1.15%,US Wheat Futures Historical Data
2024-03-07,520.75,526.50,526.50,523.25,0.25K,-0.10%,US Wheat Futures Historical Data
2024-03-06,521.25,519.75,519.75,519.75,0.21K,-4.49%,US Wheat Futures Historical Data
2024-03-05,545.75,554.75,554.75,547.50,0.03K,-3.15%,US Wheat Futures Historical Data
2024-03-04,563.50,564.00,564.00,564.00,0.11K,0.63%,US Wheat Futures Historical Data
2024-03-01,560.00,577.75,577.75,558.25,0.55K,-3.03%,US Wheat Futures Historical Data
2024-02-29,577.50,570.00,582.00,567.00,1.25K,1.14%,US Wheat Futures Historical Data
2024-02-28,571.00,586.50,588.00,569.75,13.39K,-2.56%,US Wheat Futures Historical Data
2024-02-27,586.00,576.00,591.75,575.50,15.96K,1.52%,US Wheat Futures Historical Data
2024-02-26,577.25,573.50,578.75,562.00,23.80K,0.65%,US Wheat Futures Historical Data
2024-02-23,573.50,584.75,592.50,572.50,30.81K,-1.67%,US Wheat Futures Historical Data
2024-02-22,583.25,582.00,600.00,579.75,40.23K,0.00%,US Wheat Futures Historical Data
2024-02-21,583.25,581.75,584.75,574.00,35.04K,0.09%,US Wheat Futures Historical Data
2024-02-20,582.75,558.50,585.00,555.25,53.10K,3.97%,US Wheat Futures Historical Data
2024-02-16,560.50,566.00,571.75,556.75,53.03K,-1.15%,US Wheat Futures Historical Data
2024-02-15,567.00,585.75,585.75,565.25,79.70K,-3.16%,US Wheat Futures Historical Data
2024-02-14,585.50,597.25,597.75,577.50,84.59K,-2.01%,US Wheat Futures Historical Data
2024-02-13,597.50,597.00,603.50,592.25,82.48K,0.00%,US Wheat Futures Historical Data
2024-02-12,597.50,596.25,603.00,588.50,69.03K,0.13%,US Wheat Futures Historical Data
2024-02-09,596.75,591.25,605.50,588.00,100.82K,1.40%,US Wheat Futures Historical Data
2024-02-08,588.50,601.25,602.00,583.75,78.67K,-2.24%,US Wheat Futures Historical Data
2024-02-07,602.00,594.75,606.75,590.75,79.58K,1.18%,US Wheat Futures Historical Data
2024-02-06,595.00,590.50,597.50,588.00,47.58K,0.80%,US Wheat Futures Historical Data
2024-02-05,590.25,600.00,601.75,586.75,51.24K,-1.58%,US Wheat Futures Historical Data
2024-02-02,599.75,601.50,611.50,595.75,66.72K,-0.29%,US Wheat Futures Historical Data
2024-02-01,601.50,595.25,603.00,587.00,62.58K,1.05%,US Wheat Futures Historical Data
2024-01-31,595.25,605.00,605.00,591.75,43.15K,-1.69%,US Wheat Futures Historical Data
2024-01-30,605.50,593.50,606.75,584.50,51.99K,2.02%,US Wheat Futures Historical Data
2024-01-29,593.50,601.25,601.75,587.50,41.48K,-1.12%,US Wheat Futures Historical Data
2024-01-26,600.25,612.00,614.00,592.25,69.59K,-1.96%,US Wheat Futures Historical Data
2024-01-25,612.25,611.50,617.25,606.50,54.71K,0.25%,US Wheat Futures Historical Data
2024-01-24,610.75,598.00,612.25,596.50,56.70K,2.39%,US Wheat Futures Historical Data
2024-01-23,596.50,596.00,606.75,593.75,42.18K,0.00%,US Wheat Futures Historical Data
2024-01-22,596.50,593.50,600.25,587.00,36.37K,0.55%,US Wheat Futures Historical Data
2024-01-19,593.25,586.25,598.00,584.75,48.39K,1.32%,US Wheat Futures Historical Data
2024-01-18,585.50,583.50,587.00,573.25,50.95K,0.52%,US Wheat Futures Historical Data
2024-01-17,582.50,581.50,595.75,577.75,69.55K,0.09%,US Wheat Futures Historical Data
2024-01-16,582.00,596.00,602.25,576.75,61.37K,-2.35%,US Wheat Futures Historical Data
2024-01-12,596.00,604.00,611.75,587.25,82.71K,-1.28%,US Wheat Futures Historical Data
2024-01-11,603.75,610.00,614.75,602.00,38.91K,-1.15%,US Wheat Futures Historical Data
2024-01-10,610.75,610.25,612.00,603.75,40.39K,0.12%,US Wheat Futures Historical Data
2024-01-09,610.00,596.00,613.75,594.00,57.13K,2.31%,US Wheat Futures Historical Data
2024-01-08,596.25,617.00,617.25,593.00,70.38K,-3.21%,US Wheat Futures Historical Data
2024-01-05,616.00,613.00,621.50,611.50,43.10K,0.41%,US Wheat Futures Historical Data
2024-01-04,613.50,601.50,614.50,591.25,63.69K,2.21%,US Wheat Futures Historical Data
2024-01-03,600.25,608.00,609.75,598.25,64.00K,-1.07%,US Wheat Futures Historical Data
2024-01-02,606.75,628.75,628.75,604.75,61.47K,-3.38%,US Wheat Futures Historical Data
2023-12-29,628.00,631.00,633.50,621.50,34.75K,-0.55%,US Wheat Futures Historical Data
2023-12-28,631.50,624.25,636.25,621.75,32.25K,1.36%,US Wheat Futures Historical Data
2023-12-27,623.00,636.00,637.50,619.25,38.06K,-2.08%,US Wheat Futures Historical Data
2023-12-26,636.25,615.00,639.75,611.50,40.67K,3.25%,US Wheat Futures Historical Data
2023-12-22,616.25,612.50,618.25,610.75,26.13K,0.61%,US Wheat Futures Historical Data
2023-12-21,612.50,611.50,617.25,610.25,33.65K,0.41%,US Wheat Futures Historical Data
2023-12-20,610.00,622.50,625.25,609.00,39.37K,-2.05%,US Wheat Futures Historical Data
2023-12-19,622.75,618.25,624.25,611.25,42.92K,0.93%,US Wheat Futures Historical Data
2023-12-18,617.00,629.75,632.00,614.75,43.59K,-1.95%,US Wheat Futures Historical Data
2023-12-15,629.25,616.00,630.00,610.75,52.71K,5.93%,US Wheat Futures Historical Data
2023-12-14,594.00,608.00,619.50,606.50,0.15K,1.50%,US Wheat Futures Historical Data
2023-12-13,585.25,624.25,626.50,602.50,0.21K,-3.58%,US Wheat Futures Historical Data
2023-12-12,607.00,609.75,628.75,608.25,0.15K,2.66%,US Wheat Futures Historical Data
2023-12-11,591.25,632.00,633.25,607.25,0.20K,-3.86%,US Wheat Futures Historical Data
2023-12-08,615.00,618.75,619.00,618.00,0.02K,-1.76%,US Wheat Futures Historical Data
2023-12-07,626.00,622.75,622.75,622.75,0.09K,1.66%,US Wheat Futures Historical Data
2023-12-06,615.75,625.75,634.00,621.75,0.05K,-0.81%,US Wheat Futures Historical Data
2023-12-05,620.75,601.00,619.25,597.75,0.58K,4.20%,US Wheat Futures Historical Data
2023-12-04,595.75,583.00,583.00,583.00,0.37K,3.25%,US Wheat Futures Historical Data
2023-12-01,577.00,569.25,577.50,569.25,0.67K,1.18%,US Wheat Futures Historical Data
2023-11-30,570.25,557.50,570.25,555.50,1.56K,2.56%,US Wheat Futures Historical Data
2023-11-29,556.00,544.50,559.00,542.75,19.77K,2.25%,US Wheat Futures Historical Data
2023-11-28,543.75,534.00,545.50,528.00,31.63K,1.78%,US Wheat Futures Historical Data
2023-11-27,534.25,550.00,552.75,527.50,41.48K,-2.64%,US Wheat Futures Historical Data
2023-11-24,548.75,555.00,555.75,546.50,26.20K,-1.26%,US Wheat Futures Historical Data
2023-11-22,555.75,556.00,563.50,554.50,29.11K,0.14%,US Wheat Futures Historical Data
2023-11-21,555.00,544.00,557.00,541.75,43.24K,2.12%,US Wheat Futures Historical Data
2023-11-20,543.50,550.75,554.00,541.00,42.77K,-1.32%,US Wheat Futures Historical Data
2023-11-17,550.75,555.75,557.75,547.00,51.40K,-0.50%,US Wheat Futures Historical Data
2023-11-16,553.50,562.25,562.50,547.00,57.40K,-1.25%,US Wheat Futures Historical Data
2023-11-15,560.50,572.75,579.25,557.00,83.31K,-2.01%,US Wheat Futures Historical Data
2023-11-14,572.00,581.00,585.00,570.25,65.17K,-1.21%,US Wheat Futures Historical Data
2023-11-13,579.00,575.00,582.00,567.25,80.61K,0.65%,US Wheat Futures Historical Data
2023-11-10,575.25,581.75,583.00,570.75,68.74K,-0.95%,US Wheat Futures Historical Data
2023-11-09,580.75,590.00,592.50,573.00,85.08K,-1.94%,US Wheat Futures Historical Data
2023-11-08,592.25,571.50,598.75,570.25,144.37K,3.86%,US Wheat Futures Historical Data
2023-11-07,570.25,574.00,582.25,564.50,106.30K,-0.96%,US Wheat Futures Historical Data
2023-11-06,575.75,573.00,577.75,566.50,68.70K,0.57%,US Wheat Futures Historical Data
2023-11-03,572.50,565.75,574.50,563.75,41.97K,1.24%,US Wheat Futures Historical Data
2023-11-02,565.50,562.25,569.50,557.25,53.49K,0.67%,US Wheat Futures Historical Data
2023-11-01,561.75,557.50,564.75,554.75,58.78K,0.99%,US Wheat Futures Historical Data
2023-10-31,556.25,568.25,568.50,554.50,72.02K,-1.72%,US Wheat Futures Historical Data
2023-10-30,566.00,576.00,577.00,565.25,60.51K,-1.65%,US Wheat Futures Historical Data
2023-10-27,575.50,580.25,582.50,571.00,48.61K,-0.69%,US Wheat Futures Historical Data
2023-10-26,579.50,569.25,580.50,563.25,72.44K,1.93%,US Wheat Futures Historical Data
2023-10-25,568.50,580.00,586.25,567.00,57.95K,-2.07%,US Wheat Futures Historical Data
2023-10-24,580.50,587.75,588.00,572.75,47.63K,-1.15%,US Wheat Futures Historical Data
2023-10-23,587.25,586.50,595.25,582.00,48.39K,0.21%,US Wheat Futures Historical Data
2023-10-20,586.00,594.00,604.50,583.25,81.52K,-1.35%,US Wheat Futures Historical Data
2023-10-19,594.00,579.75,594.50,576.50,65.38K,2.37%,US Wheat Futures Historical Data
2023-10-18,580.25,572.50,584.00,571.25,52.74K,1.71%,US Wheat Futures Historical Data
2023-10-17,570.50,577.00,582.25,568.50,53.41K,-1.17%,US Wheat Futures Historical Data
2023-10-16,577.25,580.00,588.50,575.25,56.77K,-0.43%,US Wheat Futures Historical Data
2023-10-13,579.75,572.00,586.25,569.50,87.48K,1.44%,US Wheat Futures Historical Data
2023-10-12,571.50,557.25,574.50,547.25,83.01K,2.79%,US Wheat Futures Historical Data
2023-10-11,556.00,559.00,560.75,551.00,43.90K,-0.45%,US Wheat Futures Historical Data
2023-10-10,558.50,573.75,574.75,555.50,48.42K,-2.49%,US Wheat Futures Historical Data
2023-10-09,572.75,573.25,581.50,570.00,46.09K,0.79%,US Wheat Futures Historical Data
2023-10-06,568.25,576.00,580.25,566.50,50.14K,-1.73%,US Wheat Futures Historical Data
2023-10-05,578.25,559.75,580.25,559.00,69.81K,3.26%,US Wheat Futures Historical Data
2023-10-04,560.00,567.50,569.75,551.75,66.48K,-1.50%,US Wheat Futures Historical Data
2023-10-03,568.50,568.25,575.00,562.75,75.41K,0.66%,US Wheat Futures Historical Data
2023-10-02,564.75,545.00,567.00,541.25,96.36K,4.29%,US Wheat Futures Historical Data
2023-09-29,541.50,579.50,585.50,540.00,123.78K,-6.44%,US Wheat Futures Historical Data
2023-09-28,578.75,580.50,583.50,575.25,43.97K,-0.13%,US Wheat Futures Historical Data
2023-09-27,579.50,589.25,594.50,578.50,55.81K,-1.61%,US Wheat Futures Historical Data
2023-09-26,589.00,589.00,596.75,583.25,48.88K,0.00%,US Wheat Futures Historical Data
2023-09-25,589.00,577.00,590.00,573.75,44.70K,1.64%,US Wheat Futures Historical Data
2023-09-22,579.50,576.50,582.50,572.75,45.56K,0.65%,US Wheat Futures Historical Data
2023-09-21,575.75,589.00,590.25,575.00,50.33K,-2.21%,US Wheat Futures Historical Data
2023-09-20,588.75,585.25,596.25,581.50,63.64K,0.81%,US Wheat Futures Historical Data
2023-09-19,584.00,588.00,592.75,581.00,58.59K,-1.23%,US Wheat Futures Historical Data
2023-09-18,591.25,604.00,604.25,587.00,64.92K,-2.15%,US Wheat Futures Historical Data
2023-09-15,604.25,594.25,607.50,591.75,65.39K,6.48%,US Wheat Futures Historical Data
2023-09-14,567.50,595.50,597.75,583.50,0.10K,-0.26%,US Wheat Futures Historical Data
2023-09-13,569.00,562.50,565.50,562.50,0.04K,1.56%,US Wheat Futures Historical Data
2023-09-12,560.25,557.25,557.25,548.00,0.17K,0.76%,US Wheat Futures Historical Data
2023-09-11,556.00,561.50,561.50,558.00,0.19K,-1.98%,US Wheat Futures Historical Data
2023-09-08,567.25,600.00,602.75,590.50,0.05K,-0.74%,US Wheat Futures Historical Data
2023-09-07,571.50,578.25,585.00,578.25,0.15K,-1.64%,US Wheat Futures Historical Data
2023-09-06,581.00,577.50,587.00,576.50,0.31K,1.48%,US Wheat Futures Historical Data
2023-09-05,572.50,569.25,575.00,567.00,0.10K,0.88%,US Wheat Futures Historical Data
2023-09-01,567.50,574.00,585.00,571.00,0.73K,-0.96%,US Wheat Futures Historical Data
2023-08-31,573.00,574.00,582.75,566.00,1.70K,-0.65%,US Wheat Futures Historical Data
2023-08-30,576.75,572.75,579.50,564.50,12.82K,1.23%,US Wheat Futures Historical Data
2023-08-29,569.75,588.00,589.00,568.75,27.77K,-3.10%,US Wheat Futures Historical Data
2023-08-28,588.00,593.50,599.25,584.00,21.64K,-0.88%,US Wheat Futures Historical Data
2023-08-25,593.25,604.50,609.75,587.50,29.00K,-1.78%,US Wheat Futures Historical Data
